date,transfer_count,usdc_volume,BTC_Close,ETH_Close
2024-11-25,112964,15263997455.529491,93102.296875,3413.5439453125
2024-11-26,117321,15375522486.291344,91985.3203125,3326.517333984375
2024-11-27,115047,19399449566.79314,95962.53125,3657.249267578125
2024-11-28,108545,8843821469.320309,95652.46875,3579.8115234375
2024-11-29,122045,16661131431.026669,97461.5234375,3593.494384765625
2024-11-30,109840,6192470753.08015,96449.0546875,3705.705322265625
2024-12-01,103758,4688016591.96835,97279.7890625,3711.1650390625
2024-12-02,122758,16131824456.568676,95865.3046875,3644.198486328125
2024-12-03,121077,18259065123.623863,96002.1640625,3620.711669921875
2024-12-04,123042,17897704947.887283,98768.53125,3841.3310546875
2024-12-05,134379,23457158258.019928,96593.5703125,3811.00830078125
2024-12-06,118674,18427472728.201237,99920.7109375,4005.810546875
2024-12-07,98320,6163808234.211613,99923.3359375,4002.692626953125
2024-12-08,98882,5633823163.356027,101236.015625,4005.70458984375
2024-12-09,116307,16749698079.93686,97432.71875,3718.6904296875
2024-12-10,114899,14873891335.991928,96675.4296875,3631.833740234375
2024-12-11,105341,16195332180.524694,101173.03125,3832.822021484375
2024-12-12,106884,14499961704.486292,100043.0,3883.1015625
2024-12-13,104279,13993599687.24521,101459.2578125,3911.205322265625
2024-12-14,101448,5203163643.038622,101372.96875,3868.4052734375
2024-12-15,98542,5972579242.609592,104298.6953125,3951.941162109375
2024-12-16,117675,16297400007.51907,106029.71875,3987.48095703125
2024-12-17,116995,13254410388.199694,106140.6015625,3886.76611328125
2024-12-18,131004,13369831789.747074,100041.5390625,3618.791259765625
2024-12-19,143937,18430040371.99133,97490.953125,3417.927978515625
2024-12-20,148332,24864749677.713333,97755.9296875,3472.553466796875
2024-12-21,118145,7537546680.590391,97224.7265625,3337.222412109375
2024-12-22,106280,5781598081.335421,95104.9375,3277.53515625
2024-12-23,125158,16745142769.960148,94686.2421875,3415.785400390625
2024-12-24,111199,13263094077.617208,98676.09375,3492.0498046875
2024-12-25,94811,6379095503.178453,99299.1953125,3493.2353515625
2024-12-26,105570,11003290803.549389,95795.515625,3331.225830078125
2024-12-27,119067,12440515945.693214,94164.859375,3328.9169921875
2024-12-28,106769,4068598660.1380625,95163.9296875,3397.90234375
2024-12-29,114338,5491003327.941838,93530.2265625,3349.513427734375
2024-12-30,138876,17969600559.27388,92643.2109375,3356.392578125
2024-12-31,130288,14083170915.264135,93429.203125,3332.53173828125
2025-01-01,91467,9408639721.819494,94419.7578125,3353.504150390625
2025-01-02,108359,12659896782.01893,96886.875,3451.392578125
2025-01-03,121843,16048622536.818556,98107.4296875,3605.009765625
2025-01-04,105094,6610052574.302134,98236.2265625,3657.706787109375
2025-01-05,101878,4902354699.997966,98314.9609375,3634.103759765625
2025-01-06,115049,15771122362.674118,102078.0859375,3688.611328125
2025-01-07,130816,17483087302.68771,96922.703125,3381.577392578125
2025-01-08,141908,16950773920.738789,95043.5234375,3326.329345703125
2025-01-09,142956,13612048358.806538,92484.0390625,3219.4306640625
2025-01-10,145742,20927422243.320507,94701.453125,3267.489990234375
2025-01-11,111636,7363512251.0617485,94566.59375,3282.2177734375
2025-01-12,113297,7602575089.21496,94488.4375,3265.951171875
2025-01-13,155329,17272426668.894867,94516.5234375,3135.499755859375
2025-01-14,131311,14224678870.125002,96534.046875,3223.6845703125
2025-01-15,136213,15775601107.075756,100504.4921875,3450.53759765625
2025-01-16,133808,15408697819.350744,99756.90625,3308.34521484375
2025-01-17,133974,19091658332.35771,104462.0390625,3474.107177734375
2025-01-18,161960,13150839805.825424,104408.0703125,3305.78955078125
2025-01-19,169117,19157246067.032578,101089.609375,3208.96435546875
2025-01-20,177149,27685010081.502647,102016.6640625,3278.035400390625
2025-01-21,151392,31880825396.39683,106146.265625,3327.40625
2025-01-22,144355,18556031213.707733,103653.0703125,3240.224609375
2025-01-23,152592,20940410989.985332,103960.171875,3334.714111328125
2025-01-24,137871,15711293094.209167,104819.484375,3309.554931640625
2025-01-25,116655,6260332631.020568,104714.6484375,3317.26953125
2025-01-26,128427,5997959340.37016,102682.5,3236.13427734375
2025-01-27,167153,19309241034.822823,102087.6875,3178.92041015625
2025-01-28,149454,11669397070.386477,101332.4765625,3077.112548828125
2025-01-29,160379,11675100461.541168,103703.2109375,3112.9990234375
2025-01-30,158231,16626699807.5509,104735.3046875,3247.780029296875
2025-01-31,174918,17344249671.443146,102405.0234375,3298.26513671875
2025-02-01,164207,7539940934.744755,100655.90625,3118.32861328125
2025-02-02,186415,11053755582.467258,97688.9765625,2868.69287109375
2025-02-03,209232,34291887642.930138,101405.421875,2884.566650390625
2025-02-04,233215,23491487434.777554,97871.8203125,2735.05126953125
2025-02-05,186164,16423446074.925716,96615.4453125,2787.779052734375
2025-02-06,190116,16031359017.894314,96593.296875,2688.40087890625
2025-02-07,193815,19038585186.487793,96529.0859375,2622.211181640625
2025-02-08,148226,9447120303.194334,96482.453125,2632.308349609375
2025-02-09,159129,7126214755.312841,96500.09375,2628.72119140625
2025-02-10,200924,17909304791.788944,97437.5546875,2661.166748046875
2025-02-11,229222,17267762151.519608,95747.4296875,2602.781982421875
2025-02-12,186523,22465668843.303764,97885.859375,2736.902099609375
2025-02-13,184126,17832183307.097176,96623.8671875,2675.902587890625
2025-02-14,185073,15765449511.507423,97508.96875,2726.091552734375
2025-02-15,135150,7474757363.831181,97580.3515625,2693.559814453125
2025-02-16,131607,6175573552.365374,96175.03125,2663.31591796875
2025-02-17,153973,11545940835.417824,95773.3828125,2743.19970703125
2025-02-18,193489,20841990704.001495,95539.546875,2669.3388671875
2025-02-19,173894,15228682208.292273,96635.609375,2715.77099609375
2025-02-20,181106,18687603880.729923,98333.9375,2740.386474609375
2025-02-21,196753,26570166118.834,96125.546875,2659.655517578125
2025-02-22,155614,10999771957.665873,96577.7578125,2764.029296875
2025-02-23,139284,8212285351.460718,96273.921875,2821.310302734375
2025-02-24,205276,23630898110.84723,91418.171875,2513.8212890625
2025-02-25,263090,30415956891.85949,88736.171875,2493.592529296875
2025-02-26,207691,26492620911.373413,84347.0234375,2331.45263671875
2025-02-27,206006,20821992361.729317,84704.2265625,2305.484375
2025-02-28,252040,36366684593.47375,84373.0078125,2237.9052734375
2025-03-01,177067,10243801224.15243,86031.9140625,2216.643310546875
2025-03-02,175008,14753898375.76597,94248.3515625,2519.694580078125
2025-03-03,234175,22782697697.54358,86065.671875,2145.573974609375
2025-03-04,249090,22723865359.943382,87222.1953125,2170.01513671875
2025-03-05,203011,18389262297.76939,90623.5625,2241.977294921875
2025-03-06,227904,17190969036.449375,89961.7265625,2202.476806640625
2025-03-07,230260,20749279409.34887,86742.671875,2138.987548828125
2025-03-08,165579,7903874164.95451,86154.59375,2201.51025390625
2025-03-09,180227,11618310258.571478,80601.0390625,2015.5091552734375
2025-03-10,237442,23761987406.535557,78532.0,1861.1513671875
2025-03-11,256320,17714585888.899433,82862.2109375,1919.844970703125
2025-03-12,216092,20208452718.088604,83722.359375,1908.982666015625
2025-03-13,195575,23117458230.884388,81066.703125,1862.9696044921875
2025-03-14,187770,23392226807.142853,83969.1015625,1909.467529296875
2025-03-15,142153,10627564676.585115,84343.109375,1937.3946533203125
2025-03-16,144709,8978628033.697065,82579.6875,1887.43505859375
2025-03-17,184174,19860467865.41143,84075.6875,1927.0029296875
2025-03-18,182059,16459270409.551205,82718.5,1932.54345703125
2025-03-19,194262,22093836754.88937,86854.2265625,2057.7490234375
2025-03-20,192306,23645918035.302258,84167.1953125,1982.099853515625
2025-03-21,184072,25603827250.397163,84043.2421875,1964.8475341796875
2025-03-22,139850,7304790815.931833,83832.484375,1980.037841796875
2025-03-23,136454,9649019466.640516,86054.375,2005.2991943359375
2025-03-24,206496,29748857779.97485,87498.9140625,2077.47900390625
2025-03-25,211196,29595738500.55616,87471.703125,2067.76416015625
2025-03-26,208195,19491261787.9592,86900.8828125,2009.1893310546875
2025-03-27,206632,23186076340.40762,87177.1015625,2002.357421875
2025-03-28,238174,27121261411.205013,84353.1484375,1895.5029296875
2025-03-29,198690,14432000479.289068,82597.5859375,1827.3203125
2025-03-30,165674,12081672777.909689,82334.5234375,1806.2186279296875
2025-03-31,232735,30785443861.753376,82548.9140625,1823.47998046875
2025-04-01,224156,23421129125.972656,85169.171875,1905.491455078125
2025-04-02,242440,23075441813.24881,82485.7109375,1795.313232421875
2025-04-03,271157,24821288632.708168,83102.828125,1815.63720703125
2025-04-04,234978,25264356922.917244,83843.8046875,1815.335205078125
2025-04-05,153993,9337431617.885984,83504.796875,1805.9732666015625
2025-04-06,210028,15470404135.26725,78214.484375,1576.72802734375
2025-04-07,324026,30439225251.12487,79235.3359375,1555.240966796875
2025-04-08,290209,24125529799.38517,76271.953125,1472.5531005859375
2025-04-09,283594,29881703282.83001,82573.953125,1668.0400390625
2025-04-10,274728,23178640635.799538,79626.140625,1522.518798828125
2025-04-11,268241,28300456441.630077,83404.8359375,1567.1497802734375
2025-04-12,208370,14353798381.799936,85287.109375,1643.528564453125
2025-04-13,185763,10769617480.874195,83684.9765625,1596.685791015625
2025-04-14,231308,20513498718.3079,84542.390625,1622.7698974609375
2025-04-15,232803,24771233959.017693,83668.9921875,1588.6324462890625
2025-04-16,218787,22102353173.199528,84033.8671875,1578.1053466796875
2025-04-17,213387,23187134245.982655,84895.75,1582.54833984375
2025-04-18,188535,24049472877.479748,84450.8046875,1588.9246826171875
2025-04-19,222694,9174501540.656944,85063.4140625,1612.9228515625
2025-04-20,156367,10359966430.921385,85174.3046875,1587.5142822265625
2025-04-21,232733,22145626662.58317,87518.90625,1579.7344970703125
2025-04-22,248780,33303172941.65297,93441.890625,1757.3316650390625
2025-04-23,267464,29022809291.728287,93699.109375,1796.104248046875
2025-04-24,326009,24585370924.961468,93943.796875,1769.8316650390625
2025-04-25,311900,24289541896.66036,94720.5,1786.634521484375
2025-04-26,228963,11925898764.56146,94646.9296875,1821.881103515625
2025-04-27,191128,10925782485.67039,93754.84375,1792.864990234375
2025-04-28,253045,24211345434.94111,94978.75,1798.851806640625
2025-04-29,253968,17054084944.3733,94284.7890625,1799.1756591796875
2025-04-30,255465,20840144866.67457,94207.3125,1793.775390625
2025-05-01,241047,22950059475.47822,96492.3359375,1839.2215576171875
2025-05-02,219168,16968836207.36671,96910.0703125,1842.7078857421875
2025-05-03,175677,9159621338.466606,95891.796875,1833.8397216796875
2025-05-04,171269,10465015332.052814,94315.9765625,1808.59423828125
2025-05-05,227664,21220177042.88126,94748.0546875,1819.697509765625
2025-05-06,243230,25504826643.405792,96802.4765625,1815.0875244140625
2025-05-07,239284,20824743513.28761,97032.3203125,1811.606689453125
2025-05-08,246813,29360502972.50824,103241.4609375,2206.5146484375
2025-05-09,254117,31250663238.509937,102970.8515625,2345.50732421875
2025-05-10,193809,11770021790.251232,104696.328125,2582.422607421875
2025-05-11,183013,11315446055.2479,104106.359375,2510.23779296875
2025-05-12,226532,23439987359.098606,102812.953125,2496.397705078125
2025-05-13,229873,22863250421.97019,104169.8125,2680.129638671875
2025-05-14,229860,20729435574.189743,103539.4140625,2610.063232421875
2025-05-15,249124,22380465127.021385,103744.640625,2546.85693359375
2025-05-16,240905,18116966731.07782,103489.2890625,2536.297607421875
2025-05-17,226601,11340873374.290333,103191.0859375,2475.75439453125
2025-05-18,201780,10683371028.860855,106446.0078125,2498.233642578125
2025-05-19,256552,18340506788.93641,105606.1796875,2529.166748046875
2025-05-20,256917,20495881346.02884,106791.0859375,2524.173095703125
2025-05-21,242841,27403737422.489235,109678.078125,2552.34716796875
2025-05-22,245521,24048290068.64209,111673.28125,2664.156982421875
2025-05-23,252401,27447088748.284023,107287.796875,2526.44189453125
2025-05-24,213226,9729161548.76104,107791.15625,2530.646240234375
2025-05-25,211619,12141198233.554176,109035.390625,2551.763916015625
2025-05-26,263300,15308632684.793364,109440.3671875,2564.138427734375
2025-05-27,269980,21022940095.88128,108994.640625,2663.06982421875
2025-05-28,263928,16854525221.923588,107802.328125,2682.212890625
2025-05-29,235498,22323198598.347153,105641.7578125,2632.65478515625
2025-05-30,245025,21121080330.272465,103998.5703125,2529.943603515625
2025-05-31,219235,12319456616.174725,104638.09375,2529.08740234375
2025-06-01,252899,8338893952.965798,105652.1015625,2536.266357421875
2025-06-02,257601,16655251850.682823,105881.53125,2607.097412109375
2025-06-03,236131,19393706252.57669,105432.46875,2593.2802734375
2025-06-04,222205,15885482203.218063,104731.984375,2608.64306640625
2025-06-05,255037,18706731570.246624,101575.953125,2416.28564453125
2025-06-06,269541,25267735563.86416,104390.34375,2477.19482421875
2025-06-07,242978,9733211043.914211,105615.625,2526.50537109375
2025-06-08,230613,8985630809.12262,105793.6484375,2510.787109375
2025-06-09,257470,22248732470.87414,110294.1015625,2681.51708984375
2025-06-10,265069,23771940333.43133,110257.234375,2813.517578125
2025-06-11,257166,21461581263.59508,108686.625,2773.529296875
2025-06-12,254186,19662005854.931652,105929.0546875,2651.795166015625
2025-06-13,289009,26693400831.3771,106090.96875,2579.486083984375
2025-06-14,199649,10984628835.87236,105472.40625,2533.444091796875
2025-06-15,200803,10503966294.462212,105552.0234375,2546.837158203125
2025-06-16,255322,23217920588.518944,106796.7578125,2540.60498046875
2025-06-17,287919,21156992606.869495,104601.1171875,2510.761474609375
2025-06-18,271057,21456982755.205498,104883.328125,2524.301513671875
2025-06-19,235952,15802309270.979324,104684.2890625,2521.653564453125
2025-06-20,256357,26605276986.41362,103309.6015625,2407.30419921875
2025-06-21,232388,16383200695.322248,102257.40625,2300.49560546875
2025-06-22,262002,15625716530.774334,100987.140625,2228.213134765625
2025-06-23,273308,22589133314.39176,105577.7734375,2421.824951171875
2025-06-24,224979,20646353246.860767,106045.6328125,2448.0087890625
2025-06-25,220753,19498673061.80534,107361.2578125,2419.310302734375
2025-06-26,243917,23156338290.921677,106960.0,2416.146728515625
2025-06-27,266752,19440343875.216854,107088.4296875,2423.866943359375
2025-06-28,190799,10666268159.791836,107327.703125,2437.109375
2025-06-29,193812,11584595762.78658,108385.5703125,2500.9599609375
2025-06-30,255155,20911526955.940228,107135.3359375,2486.46435546875
2025-07-01,289034,19153984120.233578,105698.28125,2405.792724609375
2025-07-02,287784,23469889018.34621,108859.3203125,2571.33544921875
2025-07-03,284044,24083051878.18116,109647.9765625,2591.00732421875
2025-07-04,268619,16743560997.959934,108034.3359375,2508.518310546875
2025-07-05,206418,11016473363.819233,108231.1796875,2517.280029296875
2025-07-06,188896,13193134629.896955,109232.0703125,2571.236572265625
2025-07-07,250586,20180214272.34735,108299.8515625,2543.01318359375
2025-07-08,252184,18136972290.46176,108950.2734375,2615.505859375
2025-07-09,262397,24409705313.853256,111326.5546875,2770.777587890625
2025-07-10,266195,26779697368.885506,115987.203125,2954.84521484375
2025-07-11,277357,29963508816.975822,117516.9921875,2957.88623046875
2025-07-12,247969,17579340625.912975,117435.2265625,2942.91162109375
2025-07-13,214271,14110561302.134336,119116.1171875,2973.35888671875
2025-07-14,261628,32501332281.824203,119849.703125,3013.350830078125
2025-07-15,266550,30361070643.933327,117777.1875,3139.8896484375
2025-07-16,263252,28684655115.80101,118738.5078125,3371.5068359375
2025-07-17,251605,33381852091.44724,119289.84375,3476.784423828125
2025-07-18,262853,40383637750.031,118003.2265625,3549.016357421875
2025-07-19,229663,12912968027.74213,117939.9765625,3595.273681640625
2025-07-20,249004,15074893698.038446,117300.7890625,3759.471435546875
2025-07-21,302982,31917111315.509285,117439.5390625,3763.371337890625
2025-07-22,317789,26362866649.782387,119995.4140625,3749.1455078125
2025-07-23,312396,27021247121.91919,118754.9609375,3629.70361328125
2025-07-24,323285,30135733397.8065,118368.0,3708.005615234375
2025-07-25,337577,35184919147.21365,117635.8828125,3727.266845703125
2025-07-26,233613,15421083559.469606,117947.3671875,3741.39599609375
2025-07-27,253020,16334732197.899763,119448.4921875,3875.24658203125
2025-07-28,323312,26671165303.73987,117924.4765625,3787.42578125
2025-07-29,292780,29023132551.53617,117922.1484375,3793.454833984375
2025-07-30,243167,27648005860.732643,117831.1875,3808.20166015625
2025-07-31,271494,30481156500.674583,115758.203125,3696.707763671875
2025-08-01,370183,34369918251.94761,113320.0859375,3488.365966796875
2025-08-02,272662,18167676778.89765,112526.9140625,3392.7412109375
2025-08-03,229811,19058705782.20194,114217.671875,3497.379150390625
2025-08-04,295767,27996440495.077393,115071.8828125,3718.986083984375
2025-08-05,295469,28239877890.33453,114141.4453125,3611.8994140625
2025-08-06,300265,34769237912.069244,115028.0,3683.920654296875
2025-08-07,312798,28485770006.41121,117496.8984375,3914.325927734375
2025-08-08,324657,27933972251.44947,116688.7265625,4009.848876953125
2025-08-09,313074,19999235268.8049,116500.359375,4263.59912109375
2025-08-10,277363,21551280402.210705,119306.7578125,4254.2177734375
2025-08-11,337996,34284952946.127724,118731.4453125,4226.966796875
2025-08-12,335514,36504404949.045715,120172.90625,4590.9248046875
2025-08-13,344244,47028665215.16743,123344.0625,4756.27587890625
2025-08-14,352477,45802507635.05568,118359.578125,4548.16650390625
2025-08-15,387514,41492904860.09346,117398.3515625,4439.98876953125
2025-08-16,270662,32382513293.88042,117491.3515625,4426.18017578125
2025-08-17,260329,25836708439.039577,117453.0625,4473.271484375
2025-08-18,354896,42210654243.80347,116252.3125,4312.5048828125
2025-08-19,360350,44398524652.81861,112831.1796875,4073.464111328125
2025-08-20,341571,42069655575.77718,114274.7421875,4334.50048828125
2025-08-21,348127,28434531317.04129,112419.03125,4223.2099609375
2025-08-22,357552,40070084166.4245,116874.0859375,4831.3486328125
2025-08-23,325669,34167821288.05642,115374.328125,4776.09033203125
2025-08-24,318432,33481035326.14424,113458.4296875,4779.6474609375
2025-08-25,371245,59815372574.64801,110124.3515625,4372.98779296875
2025-08-26,363217,45191333588.386375,111802.65625,4600.4267578125
2025-08-27,322301,50209484564.735886,111222.0625,4503.39306640625
2025-08-28,376689,40512242923.65147,112544.8046875,4507.177734375
2025-08-29,397656,53033640708.00996,108410.8359375,4360.15283203125
2025-08-30,275421,26201826622.44695,108808.0703125,4374.1533203125
2025-08-31,360852,39979776183.743,108236.7109375,4390.01904296875
2025-09-01,373825,38521721750.69321,109250.59375,4314.47021484375
2025-09-02,410605,49682612126.65027,111200.5859375,4325.36572265625
2025-09-03,397469,39120219471.880714,111723.2109375,4450.38916015625
2025-09-04,353208,33783906646.038097,110723.6015625,4298.744140625
2025-09-05,384260,33219585757.048855,110650.984375,4306.98876953125
2025-09-06,250215,16791941412.082745,110224.6953125,4274.2421875
2025-09-07,246161,15790720649.661308,111167.6171875,4305.34765625
2025-09-08,335331,30233244322.03916,112071.4296875,4308.072265625
2025-09-09,346052,33112354006.74785,111530.546875,4309.04150390625
2025-09-10,368732,28644838407.8377,113955.359375,4349.14599609375
2025-09-11,380181,36703911711.80217,115507.5390625,4461.2333984375
2025-09-12,380362,42426063923.78477,116101.578125,4715.24609375
2025-09-13,349453,24053580105.70739,115950.5078125,4668.1796875
2025-09-14,311119,32558425726.3842,115407.65625,4609.59765625
2025-09-15,358337,42009524441.03768,115444.875,4526.8203125
2025-09-16,349991,27528434683.5709,116843.1875,4503.564453125
2025-09-17,378206,30641653678.373497,116468.5078125,4592.7333984375
2025-09-18,376270,48281220635.31717,117137.203125,4589.9189453125
2025-09-19,398585,29107489449.914497,115688.859375,4470.9169921875
2025-09-20,411464,20384807070.871384,115721.9609375,4482.265625
2025-09-21,307537,24263645756.011604,115306.09375,4451.3291015625
2025-09-22,416027,38830281572.02076,112748.5078125,4202.87744140625
2025-09-23,390995,37188877042.8583,112014.5,4165.50390625
2025-09-24,371602,38585132930.67892,113328.6328125,4153.46923828125
2025-09-25,431400,67151919153.56398,109049.2890625,3868.333984375
2025-09-26,418657,39466819319.89517,109712.828125,4035.887939453125
2025-09-27,316545,28078697334.76472,109681.9453125,4018.658203125
2025-09-28,325098,24650191194.17691,112122.640625,4141.4765625
2025-09-29,471174,48996985619.667145,114400.3828125,4217.341796875
2025-09-30,466550,53997288438.45717,114056.0859375,4145.95751953125
2025-10-01,497356,33965104222.2749,118648.9296875,4351.1123046875
2025-10-02,490699,32769552185.683125,120681.2578125,4487.923828125
2025-10-03,431096,42645739692.67416,122266.53125,4514.87060546875
2025-10-04,325731,26112319552.406864,122425.4296875,4489.197265625
2025-10-05,351813,45186823187.59866,123513.4765625,4515.4228515625
2025-10-06,377966,45877016535.248314,124752.53125,4687.771484375
2025-10-07,402581,42196055120.66278,121451.3828125,4451.15185546875
2025-10-08,438625,36313551475.75087,123354.8671875,4527.64794921875
2025-10-09,417892,45003196788.07695,121705.5859375,4369.1435546875
2025-10-10,408939,48911439747.34981,113214.3671875,3843.0087890625
2025-10-11,419657,52264643747.15668,110807.8828125,3750.611572265625
2025-10-12,376955,52157312474.470215,115169.765625,4164.427734375
2025-10-13,405934,44004865954.544334,115271.078125,4245.4677734375
2025-10-14,413171,67958240596.83887,113118.6640625,4125.412109375
2025-10-15,405955,54746748376.00954,110783.1640625,3987.45947265625
2025-10-16,383065,64333961497.33384,108186.0390625,3894.75439453125
2025-10-17,408222,69273002490.69838,106467.7890625,3832.558837890625
2025-10-18,303225,25963020324.701454,107198.265625,3890.34619140625
2025-10-19,291034,68712203214.86058,108666.7109375,3984.649658203125
2025-10-20,336585,57343846885.28452,110588.9296875,3980.76025390625
2025-10-21,386549,115955511642.86246,108476.890625,3876.76416015625
2025-10-22,399717,84796909116.38005,107688.5859375,3808.122314453125
2025-10-23,413143,95047111648.97588,110069.7265625,3856.0263671875
2025-10-24,426126,48071292513.07523,111033.921875,3934.5673828125
2025-10-25,306818,27439171980.225792,111641.7265625,3953.470947265625
2025-10-26,294659,34714130211.26185,114472.4453125,4157.9892578125
2025-10-27,399755,49236603180.14403,114119.328125,4120.1220703125
2025-10-28,424521,44537532344.12732,112956.1640625,3982.262451171875
2025-10-29,399845,50854913205.07086,110055.3046875,3903.35302734375
2025-10-30,409751,58092362386.62562,108305.546875,3804.375244140625
2025-10-31,432213,58697636068.12856,109556.1640625,3847.080322265625
2025-11-01,325995,40556152779.27183,110064.015625,3874.18798828125
2025-11-02,302154,23427837375.725372,110639.625,3911.063232421875
2025-11-03,438421,57236621217.847824,106547.5234375,3602.30810546875
2025-11-04,448575,59558580632.70047,101590.5234375,3292.574462890625
2025-11-05,461523,59952147208.40561,103891.8359375,3425.171142578125
2025-11-06,498219,41588711625.31692,101301.2890625,3312.2578125
2025-11-07,511723,41964814600.69978,103372.40625,3435.301025390625
2025-11-08,361265,26887900761.40012,102282.1171875,3400.3759765625
2025-11-09,320923,38077398330.51395,104719.640625,3582.621337890625
2025-11-10,477023,41736729434.69535,105996.59375,3568.4599609375
2025-11-11,469982,36032273352.02594,102997.46875,3415.2822265625
2025-11-12,450974,41571326697.98836,101663.1875,3413.09423828125
2025-11-13,460433,59227788554.02478,99697.4921875,3232.757080078125
2025-11-14,488016,38733597931.03421,94397.7890625,3103.78564453125
2025-11-15,385665,43930420399.93093,95549.1484375,3166.63134765625
2025-11-16,383302,50877662312.02721,94177.078125,3092.847412109375
2025-11-17,477519,58987898372.802536,92093.875,3024.538818359375
2025-11-18,514825,44940917447.527145,92948.875,3122.97900390625
2025-11-19,461752,38052675151.576965,91465.9921875,3023.07080078125
2025-11-20,464911,42865289572.607086,86631.8984375,2831.777587890625
2025-11-21,502142,54228909494.13164,85090.6875,2765.69921875
2025-11-22,375707,33762670817.417706,84648.359375,2767.607421875
2025-11-23,365749,58148833911.00467,86805.0078125,2801.676025390625
2025-11-24,505147,67278025680.13246,88270.5625,2952.71337890625
2025-11-25,541347,55444239617.714455,87341.890625,2957.936279296875
2025-11-26,545876,57835103162.790184,90518.3671875,3027.81201171875
2025-11-27,463461,59911938239.701035,91285.375,3014.542236328125
2025-11-28,497076,64842442183.85268,90919.265625,3032.304443359375
2025-11-29,628226,46862978541.491554,90851.7578125,2991.685302734375
2025-11-30,327492,41523496129.04534,90394.3125,2992.112548828125
2025-12-01,549155,91747839832.3202,86321.5703125,2800.18896484375
2025-12-02,513445,69490312058.83589,91350.203125,2997.939697265625
2025-12-03,535345,79262103865.67961,93527.8046875,3191.57177734375
2025-12-04,506635,51430461885.16176,92141.625,3134.31640625
2025-12-05,519055,66037301955.374825,89387.7578125,3024.432861328125
2025-12-06,362028,41164021967.53148,89272.375,3040.207763671875
2025-12-07,265896,20080593137.393063,90405.640625,3061.3017578125
2025-12-08,322086,26577284207.599262,90640.203125,3125.197998046875
2025-12-09,417362,44983962208.69011,92691.7109375,3321.114990234375
2025-12-10,442817,37911412321.53072,92020.9453125,3325.39013671875
2025-12-11,491205,47520343864.95596,92511.3359375,3237.056884765625
2025-12-12,423577,46799201448.73476,90270.4140625,3084.172607421875
2025-12-13,345210,32493065344.562912,90298.7109375,3116.6953125
2025-12-14,340612,45532503124.46762,88175.1796875,3060.5947265625
2025-12-15,516121,67603546318.59497,86419.78125,2964.18310546875
2025-12-16,531900,59334809991.78254,87843.984375,2964.180908203125
2025-12-17,538081,69394756450.9389,86143.7578125,2831.403564453125
2025-12-18,512148,73580796200.05473,85462.5078125,2827.069091796875
2025-12-19,513437,61901123960.60387,88103.3828125,2977.970703125
2025-12-20,486820,32446958339.77089,88344.0,2977.58251953125
2025-12-21,558824,34114507387.44004,88621.75,3001.61376953125
2025-12-22,555732,46053680560.116066,88490.015625,3006.07373046875
2025-12-23,652390,37368157058.884346,87414.0,2963.3740234375
2025-12-24,612619,45228238039.17867,87611.9609375,2945.590576171875
2025-12-25,658497,49685543931.6495,87234.7421875,2903.57958984375
2025-12-26,703377,54129671511.07673,87301.4296875,2925.74560546875
2025-12-27,738473,47603361856.23011,87802.15625,2947.998291015625
2025-12-28,574231,59643233960.284485,87835.8359375,2948.568115234375
2025-12-29,827244,69360160017.46573,87138.140625,2934.538330078125
2025-12-30,792074,61618045614.36058,88430.1328125,2971.416748046875
2025-12-31,919659,70654064707.30716,87508.828125,2967.03759765625
2026-01-01,840463,48176377818.64296,88731.984375,3000.394287109375
2026-01-02,848306,67149974501.404976,89944.6953125,3124.422607421875
2026-01-03,857889,27483809081.989754,90603.1875,3125.91748046875
2026-01-04,728914,44785056439.47126,91413.4921875,3140.71044921875
2026-01-05,758355,47499305831.26601,93882.5546875,3226.13037109375
2026-01-06,758866,42102728730.46806,93729.03125,3295.94677734375
2026-01-07,726160,40358039444.19534,91308.0546875,3166.843994140625
2026-01-08,597219,45931766990.29405,91027.125,3104.382568359375
2026-01-09,560220,50733960698.56678,90513.1015625,3083.047119140625
2026-01-10,434939,41124611930.90466,90386.6484375,3082.39599609375
2026-01-11,397226,40590084339.178406,90827.4609375,3118.88525390625
2026-01-12,563282,61102966364.7983,91192.9921875,3092.3251953125
2026-01-13,595016,50922554144.941765,95321.78125,3322.095458984375
2026-01-14,610641,55153772940.11669,96929.328125,3354.72265625
2026-01-15,607464,41612097354.66594,95551.1875,3317.101318359375
2026-01-16,545191,48210560150.57861,95525.1171875,3295.482177734375
2026-01-17,462585,26065515410.486984,95099.921875,3308.8642578125
2026-01-18,433792,40918938438.62326,93634.4296875,3281.15771484375
2026-01-19,606789,52423892477.75636,92553.59375,3186.62109375
2026-01-20,584422,68694436905.96855,88310.90625,2935.605712890625
2026-01-21,587921,49241345230.579895,89376.9609375,2978.901123046875
2026-01-22,589138,71720999265.60623,89462.453125,2949.63330078125
2026-01-23,530064,59637315284.69624,89503.875,2953.25634765625
2026-01-24,452059,65226099233.38747,89110.734375,2948.74072265625
2026-01-25,453942,57836928663.800545,86572.21875,2815.90234375
2026-01-26,549123,59778167308.74976,88267.140625,2926.45703125
2026-01-27,554623,52305427816.718285,89102.5703125,3022.2109375
2026-01-28,536553,53095944302.220665,89184.5703125,3006.607421875
2026-01-29,552086,64093476341.23485,84561.5859375,2818.232666015625
